,number_of_atoms,charge,multiplicity,dipole,molar_mass,molar_volume,electronic_spatial_extent,E_scf,zero_point_correction,E_thermal_correction,H_thermal_correction,G_thermal_correction,E_zpe,E,H,G,stoichiometry,converged,homo_energy,lumo_energy,electronegativity,hardness,ES_root_dipole,ES_root_molar_volume,ES_root_electronic_spatial_extent,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,VBur_0,VBur_1,VBur_2,VBur_3,VBur_4,VBur_5,VBur_6,VBur_7,Mulliken_charge_0,Mulliken_charge_1,Mulliken_charge_2,Mulliken_charge_3,Mulliken_charge_4,Mulliken_charge_5,Mulliken_charge_6,Mulliken_charge_7,APT_charge_0,APT_charge_1,APT_charge_2,APT_charge_3,APT_charge_4,APT_charge_5,APT_charge_6,APT_charge_7,NPA_charge_0,NPA_charge_1,NPA_charge_2,NPA_charge_3,NPA_charge_4,NPA_charge_5,NPA_charge_6,NPA_charge_7,NPA_core_0,NPA_core_1,NPA_core_2,NPA_core_3,NPA_core_4,NPA_core_5,NPA_core_6,NPA_core_7,NPA_valence_0,NPA_valence_1,NPA_valence_2,NPA_valence_3,NPA_valence_4,NPA_valence_5,NPA_valence_6,NPA_valence_7,NPA_Rydberg_0,NPA_Rydberg_1,NPA_Rydberg_2,NPA_Rydberg_3,NPA_Rydberg_4,NPA_Rydberg_5,NPA_Rydberg_6,NPA_Rydberg_7,NPA_total_0,NPA_total_1,NPA_total_2,NPA_total_3,NPA_total_4,NPA_total_5,NPA_total_6,NPA_total_7,NMR_shift_0,NMR_shift_1,NMR_shift_2,NMR_shift_3,NMR_shift_4,NMR_shift_5,NMR_shift_6,NMR_shift_7,NMR_anisotropy_0,NMR_anisotropy_1,NMR_anisotropy_2,NMR_anisotropy_3,NMR_anisotropy_4,NMR_anisotropy_5,NMR_anisotropy_6,NMR_anisotropy_7,ES_root_Mulliken_charge_0,ES_root_Mulliken_charge_1,ES_root_Mulliken_charge_2,ES_root_Mulliken_charge_3,ES_root_Mulliken_charge_4,ES_root_Mulliken_charge_5,ES_root_Mulliken_charge_6,ES_root_Mulliken_charge_7,ES_root_NPA_charge_0,ES_root_NPA_charge_1,ES_root_NPA_charge_2,ES_root_NPA_charge_3,ES_root_NPA_charge_4,ES_root_NPA_charge_5,ES_root_NPA_charge_6,ES_root_NPA_charge_7,ES_root_NPA_core_0,ES_root_NPA_core_1,ES_root_NPA_core_2,ES_root_NPA_core_3,ES_root_NPA_core_4,ES_root_NPA_core_5,ES_root_NPA_core_6,ES_root_NPA_core_7,ES_root_NPA_valence_0,ES_root_NPA_valence_1,ES_root_NPA_valence_2,ES_root_NPA_valence_3,ES_root_NPA_valence_4,ES_root_NPA_valence_5,ES_root_NPA_valence_6,ES_root_NPA_valence_7,ES_root_NPA_Rydberg_0,ES_root_NPA_Rydberg_1,ES_root_NPA_Rydberg_2,ES_root_NPA_Rydberg_3,ES_root_NPA_Rydberg_4,ES_root_NPA_Rydberg_5,ES_root_NPA_Rydberg_6,ES_root_NPA_Rydberg_7,ES_root_NPA_total_0,ES_root_NPA_total_1,ES_root_NPA_total_2,ES_root_NPA_total_3,ES_root_NPA_total_4,ES_root_NPA_total_5,ES_root_NPA_total_6,ES_root_NPA_total_7,ES_transition_0,ES_transition_1,ES_transition_2,ES_transition_3,ES_transition_4,ES_transition_5,ES_transition_6,ES_transition_7,ES_transition_8,ES_transition_9,ES_osc_strength_0,ES_osc_strength_1,ES_osc_strength_2,ES_osc_strength_3,ES_osc_strength_4,ES_osc_strength_5,ES_osc_strength_6,ES_osc_strength_7,ES_osc_strength_8,ES_osc_strength_9,ES_<S**2>_0,ES_<S**2>_1,ES_<S**2>_2,ES_<S**2>_3,ES_<S**2>_4,ES_<S**2>_5,ES_<S**2>_6,ES_<S**2>_7,ES_<S**2>_8,ES_<S**2>_9,at_0,at_1,at_2,at_3,at_4,at_5,at_6,at_7
C1CCC(CC1)P(C1CCCCC1)CCP(c1ccccc1)c1ccccc1,64,0.0,1,0.7983,410.5179,4111.569,15560.26,-1695.16582477,0.564494,0.592376,0.59332,0.501742,-1694.609509,-1694.581626,-1694.580682,-1694.67226,C26H36P2,1.0,-0.20858,-0.01597,0.112275,0.0963049999999999,6.874,3752.305,15908.7468,-2.310967,1.877845,-2.542066,-0.889421,-3.764049,0.428913,2.985776,2.778074,-0.430391,-0.315773,1.410781,-0.655523,-1.03844,-0.107487,1.116619,-1.832139,0.926408,-0.907246,0.827681,-0.28295,-0.050053,0.288207,-0.352931,-0.210996,0.6666928886091882,0.705081812460667,0.7146790434235368,0.6446664568911264,0.7009911894273128,0.6655129011957206,0.7507866582756451,0.7542479546884833,0.356942,0.421219,-0.086402,-0.45708,-0.084424,-0.494464,-0.268477,-0.276753,0.576546,0.409987,-0.185249,-0.0858,-0.111174,-0.081317,-0.096913,-0.072192,0.88214,0.86346,-0.3598,-0.76343,-0.3572,-0.76906,-0.55039,-0.55506,9.99853,9.99869,1.99894,1.99936,1.99896,1.99934,1.99925,1.99924,4.07795,4.1,4.33671,4.74985,4.33664,4.75441,4.53542,4.53898,0.04138,0.03785,0.02415,0.01422,0.02161,0.01531,0.01572,0.01685,14.11786,14.13654,6.3598,6.76343,6.3572,6.76906,6.55039,6.55506,372.9581,358.8296,53.1309,156.1317,53.5815,171.1879,153.4375,152.3861,39.6903,40.7027,183.8879,22.0312,180.7866,22.509,15.071,16.736,0.475227,0.453476,-0.147172,-0.093514,-0.071909,-0.12824,-0.128043,-0.130398,1.22001,0.92359,-0.53601,-0.7905,-0.37071,-0.77695,-0.54995,-0.55523,9.9976,9.99852,1.99884,1.99933,1.99893,1.99933,1.99924,1.99923,3.73333,4.0402,4.51174,4.77507,4.34883,4.76203,4.5353,4.53942,0.04906,0.03768,0.02543,0.01611,0.02296,0.01559,0.0154,0.01658,13.77999,14.07641,6.53601,6.7905,6.37071,6.77695,6.54995,6.55523,273.2,256.59,255.33,251.57,243.51,242.34,236.67,229.3,227.33,217.55,0.0387,0.0148,0.0675,0.0705,0.0015,0.0512,0.0073,0.0036,0.0005,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
C1CCC(CC1)P(c1c(sc2c1cccc2)P(C1CCCCC1)C1CCCCC1)C1CCCCC1,83,0.0,1,1.4679,526.7387,5045.821,19727.7099,-2329.23516909,0.742773,0.77779,0.778734,0.673596,-2328.51086,-2328.475844,-2328.474899,-2328.580037,C32H48P2S,1.0,-0.19455,-0.03519,0.11487,0.07968,5.5586,4426.159,19609.6835,1.457787,-1.914822,0.681684,2.984779,2.183249,-0.693873,-2.745064,-3.221701,0.026005,-0.208773,0.027801,-1.07963,1.762846,-0.091983,-1.847135,1.090732,-1.061405,-0.671354,0.637132,-0.893619,-1.306831,0.722854,-0.163694,-0.179629,0.7453587161736942,0.7424480805538074,0.7979861548143486,0.7780837004405287,0.7507866582756451,0.8013687853996224,0.7589679043423537,0.7598332284455632,0.446771,0.469403,-0.138834,-0.289704,-0.284659,-0.391344,-0.282716,-0.283241,0.556509,0.563102,-0.237917,-0.097555,-0.066354,-0.064505,-0.07219,-0.073199,0.88886,0.90827,-0.37009,-0.54405,-0.54937,-0.51502,-0.54166,-0.54853,9.99859,9.99848,1.99867,1.99922,1.99921,1.99883,1.99923,1.99923,4.07408,4.05684,4.34462,4.52898,4.5325,4.49224,4.52449,4.53262,0.03847,0.03641,0.0268,0.01585,0.01766,0.02395,0.01794,0.01667,14.11114,14.09173,6.37009,6.54405,6.54937,6.51502,6.54166,6.54853,368.7528,371.3602,50.2501,154.6031,149.2183,29.1321,140.8743,147.5791,25.1159,19.1971,128.3736,10.3559,20.3115,127.5221,27.9028,25.2416,0.578284,0.474004,-0.18434,-0.117205,-0.144185,-0.457733,-0.09957,-0.119806,1.22427,1.04207,-0.50786,-0.55306,-0.55904,-0.67695,-0.54403,-0.55198,9.99779,9.99797,1.99858,1.99919,1.99918,1.99877,1.99921,1.99922,3.73911,3.91967,4.48391,4.53863,4.54313,4.6553,4.52607,4.53568,0.03884,0.04029,0.02537,0.01524,0.01673,0.02288,0.01875,0.01709,13.77573,13.95793,6.50786,6.55306,6.55904,6.67695,6.54403,6.55198,352.38,282.61,276.82,267.44,260.67,243.71,237.89,233.05,227.93,221.22,0.0067,0.0835,0.0091,0.0173,0.1499,0.0222,0.0124,0.2118,0.0103,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
C1CCC(CC1)P(c1ccccc1)C1CCCCC1,46,0.0,1,1.3334,274.3851,2524.108,6371.5618,-1043.5467382,0.415132,0.433484,0.434428,0.367748,-1043.13654,-1043.118187,-1043.117243,-1043.183924,C18H27P,1.0,-0.21156,-0.01157,0.111565,0.099995,7.2628,2797.806,6388.0683,-0.161157,-0.161157,0.573857,0.573857,-1.732837,-1.732837,0.992485,0.992485,0.019341,0.019341,1.546638,1.546638,-0.242195,-0.242195,-1.350468,-1.350468,-1.075589,-1.075589,-0.309394,-0.309394,-0.064787,-0.064787,-0.441704,-0.441704,0.7164096916299559,0.7164096916299559,0.7413467589679044,0.7413467589679044,0.7707677784770296,0.7707677784770296,0.7518879798615481,0.7518879798615481,0.383181,0.383181,-0.076289,-0.076289,-0.280753,-0.280753,-0.274563,-0.274563,0.494116,0.494116,-0.16747,-0.16747,-0.094087,-0.094087,-0.06572,-0.06572,0.87654,0.87654,-0.35963,-0.35963,-0.55134,-0.55134,-0.54471,-0.54471,9.99861,9.99861,1.99895,1.99895,1.99925,1.99925,1.99922,1.99922,4.08661,4.08661,4.33719,4.33719,4.53623,4.53623,4.52815,4.52815,0.03825,0.03825,0.02349,0.02349,0.01587,0.01587,0.01734,0.01734,14.12346,14.12346,6.35963,6.35963,6.55134,6.55134,6.54471,6.54471,355.4532,355.4532,59.2456,59.2456,155.6029,155.6029,152.268,152.268,32.9932,32.9932,181.2237,181.2237,9.7919,9.7919,15.8339,15.8339,0.590651,0.590651,-0.153941,-0.153941,-0.098543,-0.098543,-0.13753,-0.13753,1.38333,1.38333,-0.581,-0.581,-0.56713,-0.56713,-0.57155,-0.57155,9.99746,9.99746,1.99884,1.99884,1.99919,1.99919,1.99919,1.99919,3.57618,3.57618,4.55896,4.55896,4.55215,4.55215,4.55493,4.55493,0.04302,0.04302,0.0232,0.0232,0.01578,0.01578,0.01744,0.01744,13.61667,13.61667,6.581,6.581,6.56713,6.56713,6.57155,6.57155,268.66,251.62,228.04,209.33,194.2,188.8,188.16,187.53,179.96,179.66,0.0415,0.0019,0.0061,0.0828,0.0065,0.1075,0.0063,0.2008,0.0076,0.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
C1CCC(CC1)P(c1ccccc1)c1ccccc1,40,0.0,1,1.3848,268.3377,2355.944,6032.4101,-1039.9212826,0.344849,0.361904,0.362848,0.298579,-1039.580407,-1039.563353,-1039.562409,-1039.626677,C18H21P,1.0,-0.21623,-0.01907,0.11765,0.09858,3.4816,2478.331,6022.6218,0.066523,0.066523,0.58377,0.58377,1.348137,1.348137,-1.467663,-1.467663,0.004363,0.004363,1.624358,1.624358,-1.157698,-1.157698,-0.404111,-0.404111,-1.050833,-1.050833,-0.296966,-0.296966,-0.374845,-0.374845,-0.024486,-0.024486,0.6980805538074261,0.6980805538074261,0.7115324103209566,0.7115324103209566,0.722781623662681,0.722781623662681,0.7581812460667087,0.7581812460667087,0.350398,0.350398,-0.080488,-0.080488,-0.08108,-0.08108,-0.273427,-0.273427,0.613222,0.613222,-0.178699,-0.178699,-0.163202,-0.163202,-0.088178,-0.088178,0.88084,0.88084,-0.35403,-0.35403,-0.3542,-0.3542,-0.5451,-0.5451,9.99852,9.99852,1.99893,1.99893,1.99895,1.99895,1.99924,1.99924,4.08082,4.08082,4.33129,4.33129,4.33277,4.33277,4.52905,4.52905,0.03982,0.03982,0.0238,0.0238,0.02248,0.02248,0.01681,0.01681,14.11916,14.11916,6.35403,6.35403,6.3542,6.3542,6.5451,6.5451,362.668,362.668,55.6374,55.6374,57.2878,57.2878,148.2959,148.2959,39.0066,39.0066,181.9102,181.9102,182.2418,182.2418,21.9971,21.9971,0.530813,0.530813,-0.108778,-0.108778,-0.103104,-0.103104,-0.095009,-0.095009,1.33834,1.33834,-0.4676,-0.4676,-0.46442,-0.46442,-0.56656,-0.56656,9.9974,9.9974,1.99885,1.99885,1.99887,1.99887,1.99919,1.99919,3.61779,3.61779,4.44311,4.44311,4.4429,4.4429,4.5492,4.5492,0.04646,0.04646,0.02564,0.02564,0.02265,0.02265,0.01817,0.01817,13.66166,13.66166,6.4676,6.4676,6.46442,6.46442,6.56656,6.56656,271.71,251.89,247.2,241.78,228.56,226.35,219.14,214.02,212.98,209.08,0.0793,0.0361,0.0014,0.0043,0.0047,0.0109,0.0472,0.0397,0.0072,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
C1CCC(CC1)P(c1ccccc1P(C1CCCCC1)C1CCCCC1)C1CCCCC1,80,0.0,1,1.811,470.6567,4381.741,18155.4971,-1854.82054498,0.72949,0.761819,0.762763,0.665033,-1854.114917,-1854.082588,-1854.081643,-1854.179374,C30H48P2,1.0,-0.18885,-0.01625,0.10255,0.0862999999999999,3.551,4027.661,17176.6927,1.539542,-1.690553,0.665343,3.337707,1.472796,-0.748663,-2.207587,-3.329602,0.026481,0.205583,0.089009,0.409494,-1.852409,0.226215,2.029558,-0.58924,-0.308744,-0.246782,1.347939,0.14465,-0.608791,1.372138,-0.469151,0.277199,0.7572372561359345,0.7627438640654499,0.7847702957835117,0.7799716803020768,0.7693517935808685,0.7868942731277533,0.7562932662051605,0.7592039018250472,0.435896,0.422556,-0.135302,-0.28673,-0.293587,-0.14567,-0.276701,-0.28227,0.451858,0.47446,-0.119516,-0.084989,-0.048753,-0.167623,-0.032375,-0.069946,0.87701,0.86722,-0.32585,-0.55676,-0.54336,-0.33867,-0.53662,-0.54483,9.99858,9.99858,1.99888,1.99924,1.99921,1.99889,1.99923,1.99924,4.0878,4.09726,4.30158,4.54186,4.52641,4.31534,4.52053,4.52923,0.0366,0.03694,0.0254,0.01565,0.01774,0.02445,0.01687,0.01636,14.12299,14.13278,6.32585,6.55676,6.54336,6.33867,6.53662,6.54483,358.1061,370.6938,45.6863,154.5348,148.6114,50.8616,146.7239,147.9252,31.0277,36.6953,183.0975,12.7337,21.6464,176.4337,27.2272,22.1537,0.512138,0.456305,-0.17594,-0.118942,-0.114207,-0.200278,-0.127455,-0.118396,1.10689,1.05657,-0.44229,-0.55567,-0.55136,-0.51283,-0.55319,-0.55098,9.99797,9.998,1.99881,1.99921,1.9992,1.99884,1.9992,1.99921,3.85604,3.90158,4.41816,4.54097,4.53413,4.48806,4.53561,4.53469,0.0391,0.04385,0.02532,0.01549,0.01803,0.02593,0.01837,0.01708,13.89311,13.94343,6.44229,6.55567,6.55136,6.51283,6.55319,6.55098,321.92,297.44,253.72,237.45,232.17,224.24,218.17,206.17,202.62,200.93,0.0117,0.0241,0.0267,0.0168,0.0033,0.1474,0.1992,0.0288,0.1182,0.0268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
C1CCC(CC1)P(c1ccccc1c1ccccc1)C1CCCCC1,56,0.0,1,1.2333,350.4827,3768.832,9906.3809,-1274.5850671,0.496011,0.519069,0.520013,0.442371,-1274.104572,-1274.081515,-1274.080571,-1274.158213,C24H31P,1.0,-0.20269,-0.01824,0.110465,0.092225,6.3802,3152.773,9611.8738,-0.485311,-0.485311,0.359844,0.359844,-0.50867,-0.50867,-2.285471,-2.285471,-0.150857,-0.150857,-0.433512,-0.433512,1.746553,1.746553,-0.580128,-0.580128,-0.547428,-0.547428,1.099307,1.099307,-0.66581,-0.66581,-0.16477,-0.16477,0.7584959093769666,0.7584959093769666,0.7863436123348018,0.7863436123348018,0.7559786028949025,0.7559786028949025,0.7720264317180616,0.7720264317180616,0.414063,0.414063,-0.126366,-0.126366,-0.280463,-0.280463,-0.283812,-0.283812,0.505151,0.505151,-0.176054,-0.176054,-0.067767,-0.067767,-0.090671,-0.090671,0.87641,0.87641,-0.33674,-0.33674,-0.54372,-0.54372,-0.5506,-0.5506,9.99862,9.99862,1.9989,1.9989,1.99922,1.99922,1.99924,1.99924,4.08777,4.08777,4.31521,4.31521,4.52706,4.52706,4.53537,4.53537,0.03719,0.03719,0.02264,0.02264,0.01744,0.01744,0.01599,0.01599,14.12359,14.12359,6.33674,6.33674,6.54372,6.54372,6.5506,6.5506,370.8059,370.8059,60.1328,60.1328,150.8178,150.8178,154.7202,154.7202,26.294,26.294,172.4527,172.4527,19.1247,19.1247,11.3251,11.3251,0.606813,0.606813,-0.210247,-0.210247,-0.143627,-0.143627,-0.111006,-0.111006,1.33671,1.33671,-0.53673,-0.53673,-0.56498,-0.56498,-0.56614,-0.56614,9.99757,9.99757,1.9988,1.9988,1.99918,1.99918,1.99919,1.99919,3.62603,3.62603,4.51556,4.51556,4.54858,4.54858,4.55132,4.55132,0.03969,0.03969,0.02237,0.02237,0.01722,0.01722,0.01563,0.01563,13.66329,13.66329,6.53673,6.53673,6.56498,6.56498,6.56614,6.56614,293.11,278.14,249.71,245.35,234.33,231.69,228.75,220.45,217.89,212.59,0.0399,0.0154,0.017,0.0374,0.0115,0.1538,0.0152,0.0619,0.0248,0.0952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
C1CCC(CC1)P(c1cscc1P(C1CCCCC1)C1CCCCC1)C1CCCCC1,77,0.0,1,1.4541,476.6789,4726.583,17555.7743,-2175.58683654,0.695499,0.727723,0.728668,0.629726,-2174.912029,-2174.879805,-2174.878861,-2174.977802,C28H46P2S,1.0,-0.19771,-0.02151,0.10961,0.0881,4.2226,4165.009,17339.0135,1.757491,-1.684819,0.691827,2.068564,3.416402,-0.745148,-3.380532,-2.004611,0.270482,-0.129149,-0.049862,2.150932,-0.425167,-0.265495,0.463683,-1.947165,-0.403087,-0.603268,1.086698,-0.302591,0.196896,0.994768,-0.008781,-1.053751,0.750943989930774,0.7447293895531781,0.7824103209565765,0.7533039647577092,0.7573945877910636,0.7942888609188169,0.7713971050975457,0.7541692888609188,0.429344,0.433648,-0.103486,-0.275223,-0.276507,-0.099613,-0.282437,-0.282168,0.495179,0.489164,-0.225691,-0.038346,-0.056195,-0.227145,-0.082165,-0.05412,0.88684,0.89058,-0.38942,-0.53721,-0.54349,-0.39123,-0.54788,-0.54289,9.99855,9.99856,1.99881,1.99923,1.99924,1.9988,1.99924,1.99922,4.07784,4.0734,4.36529,4.52115,4.52753,4.36615,4.53257,4.52645,0.03676,0.03746,0.02532,0.01684,0.01671,0.02628,0.01607,0.01722,14.11316,14.10942,6.38942,6.53721,6.54349,6.39123,6.54788,6.54289,374.8046,373.8861,51.5655,146.2704,146.9362,54.2825,153.4609,150.7243,50.9198,36.688,132.8821,27.1373,20.9398,129.7347,12.5429,18.5989,0.493418,0.492128,-0.114572,-0.127103,-0.114189,-0.110648,-0.117204,-0.139044,1.1053,1.10358,-0.46777,-0.54947,-0.54511,-0.46866,-0.54959,-0.55435,9.99791,9.99795,1.99873,1.9992,1.99921,1.99873,1.99921,1.9992,3.85587,3.85678,4.44473,4.53234,4.52906,4.4446,4.53421,4.53765,0.04091,0.04169,0.0243,0.01793,0.01684,0.02534,0.01617,0.01749,13.8947,13.89642,6.46777,6.54947,6.54511,6.46866,6.54959,6.55435,307.42,263.06,241.45,231.38,226.76,225.39,214.81,211.5,210.47,203.23,0.0215,0.02,0.0187,0.0005,0.0207,0.0565,0.0189,0.1662,0.0698,0.0639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
C1CCC(CC1)P(c1sccc1P(C1CCCCC1)C1CCCCC1)C1CCCCC1,77,0.0,1,1.5431,476.6789,4187.59,17626.1833,-2175.58848669,0.695358,0.727687,0.728631,0.628817,-2174.913955,-2174.881627,-2174.880683,-2174.980497,C28H46P2S,1.0,-0.20082,-0.02398,0.1124,0.08842,3.6328,3973.938,17499.9862,1.789959,-1.707714,0.723472,3.186844,2.604555,-0.656095,-2.473232,-3.139545,-0.160446,0.140551,-0.108122,0.989058,-1.879096,0.024488,1.879749,-0.986952,-0.451952,-0.495697,1.069732,0.126223,-0.296662,1.018089,-0.342428,0.039902,0.7283668974197609,0.730254877281309,0.7951541850220264,0.7572372561359345,0.7538546255506607,0.8001101321585903,0.7536186280679673,0.7597545626179988,0.431286,0.460711,-0.098959,-0.274745,-0.276117,-0.381234,-0.277105,-0.286261,0.523094,0.530423,-0.211652,-0.064035,-0.057904,-0.082892,-0.062902,-0.061307,0.89078,0.9106,-0.38727,-0.5417,-0.543,-0.55132,-0.54484,-0.54555,9.99855,9.99846,1.99876,1.99924,1.99923,1.9988,1.99923,1.99923,4.07435,4.05364,4.36173,4.52533,4.52707,4.52898,4.52881,4.52864,0.03633,0.03731,0.02678,0.01713,0.01669,0.02355,0.0168,0.01768,14.10922,14.0894,6.38727,6.5417,6.543,6.55132,6.54484,6.54555,376.3596,375.6611,44.9012,144.3993,147.585,35.3416,146.9618,142.8321,32.9685,40.8877,145.2883,24.1405,25.7413,128.0382,26.1738,25.2186,0.516013,0.499985,-0.131872,-0.111574,-0.123124,-0.451327,-0.114407,-0.10284,1.13689,1.11448,-0.50815,-0.54552,-0.5447,-0.72923,-0.55365,-0.55286,9.99785,9.9978,1.99867,1.99921,1.99921,1.99871,1.99921,1.99921,3.82769,3.84548,4.4836,4.52885,4.52829,4.70741,4.53678,4.5355,0.03757,0.04223,0.02588,0.01746,0.01721,0.0231,0.01766,0.01816,13.86311,13.88552,6.50815,6.54552,6.5447,6.72923,6.55365,6.55286,314.25,264.98,236.74,231.54,224.81,223.49,210.67,207.53,206.88,202.47,0.0087,0.0063,0.119,0.1157,0.0379,0.0301,0.2262,0.0137,0.0049,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
CC(CP(CC(C)C)CC(C)C)C,40,0.0,1,1.254,202.3191,2557.145,4132.6129,-814.905338834,0.370275,0.389006,0.38995,0.321873,-814.5429,-814.52417,-814.523226,-814.591303,C12H27P,1.0,-0.21327,0.04901,0.08213,0.1311399999999999,1.2953,2161.711,4200.7154,0.184659,0.184659,-0.093007,-0.093007,-1.060757,-1.060757,1.716705,1.716705,-0.318813,-0.318813,1.26531,1.26531,-1.470102,-1.470102,-0.945309,-0.945309,0.351581,0.351581,-0.634689,-0.634689,-0.467354,-0.467354,-0.545799,-0.545799,0.7070484581497798,0.7070484581497798,0.6546570169918188,0.6546570169918188,0.6360918816865954,0.6360918816865954,0.6345185651353052,0.6345185651353052,0.412772,0.412772,-0.452209,-0.452209,-0.444036,-0.444036,-0.448966,-0.448966,0.374117,0.374117,-0.061214,-0.061214,-0.063585,-0.063585,-0.070747,-0.070747,0.83977,0.83977,-0.76625,-0.76625,-0.76151,-0.76151,-0.76114,-0.76114,9.99869,9.99869,1.99933,1.99933,1.99934,1.99934,1.99934,1.99934,4.12442,4.12442,4.75207,4.75207,4.74798,4.74798,4.74778,4.74778,0.03712,0.03712,0.01485,0.01485,0.01419,0.01419,0.01401,0.01401,14.16023,14.16023,6.76625,6.76625,6.76151,6.76151,6.76114,6.76114,409.378,409.378,145.3324,145.3324,143.6098,143.6098,148.7632,148.7632,23.6088,23.6088,33.8486,33.8486,32.5744,32.5744,33.8871,33.8871,0.349919,0.349919,-0.090751,-0.090751,-0.106046,-0.106046,-0.141689,-0.141689,1.01998,1.01998,-0.75895,-0.75895,-0.78067,-0.78067,-0.85155,-0.85155,9.99764,9.99764,1.99925,1.99925,1.99926,1.99926,1.99929,1.99929,3.88648,3.88648,4.73917,4.73917,4.76082,4.76082,4.82725,4.82725,0.0959,0.0959,0.02052,0.02052,0.02058,0.02058,0.02501,0.02501,13.98002,13.98002,6.75895,6.75895,6.78067,6.78067,6.85155,6.85155,195.47,185.82,173.5,161.29,158.64,154.77,151.51,149.96,148.65,148.12,0.153,0.1412,0.0125,0.0156,0.0026,0.005,0.0027,0.0217,0.0833,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
CC(Oc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC(C)C)C,76,0.0,1,2.1199,466.6423,4383.001,15783.2246,-1660.87607234,0.673633,0.707574,0.708518,0.606622,-1660.235727,-1660.201786,-1660.200842,-1660.302738,C30H43O2P,1.0,-0.19593,-0.00596,0.100945,0.094985,4.8844,4295.341,15078.0586,1.110659,1.110659,0.304554,0.304554,0.642965,0.642965,2.953165,2.953165,0.245523,0.245523,-0.414878,-0.414878,2.084644,2.084644,0.145997,0.145997,-0.424415,-0.424415,1.126196,1.126196,-0.216014,-0.216014,-0.006181,-0.006181,0.7603052234109503,0.7603052234109503,0.8038860918816866,0.8038860918816866,0.7679358086847073,0.7679358086847073,0.7783983637507866,0.7783983637507866,0.432581,0.432581,-0.112354,-0.112354,-0.294087,-0.294087,-0.284008,-0.284008,0.48904,0.48904,-0.139659,-0.139659,-0.053929,-0.053929,-0.086212,-0.086212,0.88838,0.88838,-0.31861,-0.31861,-0.54874,-0.54874,-0.55584,-0.55584,9.99863,9.99863,1.99887,1.99887,1.99921,1.99921,1.99925,1.99925,4.0752,4.0752,4.2964,4.2964,4.53133,4.53133,4.54033,4.54033,0.0378,0.0378,0.02333,0.02333,0.0182,0.0182,0.01626,0.01626,14.11162,14.11162,6.31861,6.31861,6.54874,6.54874,6.55584,6.55584,360.7858,360.7858,53.0444,53.0444,147.7682,147.7682,155.0106,155.0106,34.5475,34.5475,181.4854,181.4854,23.3182,23.3182,12.0563,12.0563,0.605623,0.605623,-0.20056,-0.20056,-0.102902,-0.102902,-0.110804,-0.110804,1.31081,1.31081,-0.52186,-0.52186,-0.56997,-0.56997,-0.56333,-0.56333,9.99762,9.99762,1.99879,1.99879,1.99918,1.99918,1.99919,1.99919,3.65069,3.65069,4.49968,4.49968,4.55213,4.55213,4.54834,4.54834,0.04088,0.04088,0.02338,0.02338,0.01867,0.01867,0.0158,0.0158,13.68919,13.68919,6.52186,6.52186,6.56997,6.56997,6.56333,6.56333,282.16,276.16,256.24,251.84,248.5,239.38,236.27,229.65,228.32,224.07,0.0436,0.0233,0.0212,0.0111,0.0015,0.0237,0.0063,0.0285,0.0422,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,P,C,C,C,C,C,C
